nedn,neun,nesw,time,gp,moid,KPI_FailedActiveUeDLSumPerSec,KPI_FailedActiveUeULSumPerSec,KPI_RRC_SetupFail,KPI_S1_SetupFail,KPI_Erab_SetupFail,KPI_CellDowntime-Auto_Mins,KPI_CellDowntime-Manual_Mins,pm_AbnormalRelENB,pm_AbnormalRelMME,LOAD_ActiveUeDLSumPerSec,LOAD_ActiveUeULSumPerSec,LOAD_DLVolumeMB,LOAD_ULVolumeMB,LOAD_pmSessionTimeUe,pmPdcchCceUtil,pmRadioRecInterferencePwr,pmRadioRecInterferencePwrPucch
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030620_MARK_WEST",030620_MARK_WEST,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030620_2",0.8022006771314174,1.7515266235764684,1.0,0.0,0.0,0.0,0.0,0,0,289.59444444444443,632.3011111111111,318.5059814453125,23.129638671875,2072.0,"561126,58710,20436,135456,36669,21492,6641,37220,8802,4890,1220,5941,446,343,34,501,8,13,0,23","0,0,345596,485177,53106,8422,3656,2073,1213,497,194,25,9,4,0,0","0,0,76554,518836,202544,79820,18005,3045,637,215,266,50,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030620_MARK_WEST",030620_MARK_WEST,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030620_1_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.51444444444445,117.59555555555555,91.2027587890625,6.79052734375,774.0,"679406,28180,3816,141831,21706,8640,997,12224,1812,693,46,569,31,9,0,13,1,0,0,0","0,0,861830,34970,2134,435,191,124,102,86,99,3,0,0,0,0","0,0,870569,21569,4841,1356,910,505,96,28,94,6,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030620_MARK_WEST",030620_MARK_WEST,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030620_1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,558.5811111111111,737.5222222222222,521.966796875,18.71044921875,2203.0,"572153,83802,28820,98206,50620,23248,6756,20610,8000,3600,775,2687,350,164,29,139,7,4,0,1","0,1,850911,33696,11930,3096,259,24,30,8,17,0,0,0,0,0","0,2,790852,78373,24889,4340,1107,329,55,12,13,0,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030620_MARK_WEST",030620_MARK_WEST,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030620_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,214.60666666666665,361.75444444444446,290.76708984375,18.38720703125,2362.0,"730521,39617,8608,79486,25385,5861,1301,6010,2135,466,103,427,32,10,1,11,0,0,0,0","0,175574,603932,89976,20440,5051,2610,1269,467,240,307,64,27,16,1,0","0,18974,426534,255566,106556,47629,22463,9832,5407,3406,3355,166,27,14,20,25"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030620_MARK_WEST",030620_MARK_WEST,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030620_2_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.78777777777778,135.32222222222222,75.7064208984375,5.5599365234375,713.0,"765424,28097,2896,85069,8505,3754,456,4860,531,178,27,168,5,3,0,1,0,0,0,0","0,0,641751,242230,11676,2618,740,388,185,149,188,39,10,0,0,0","0,0,460688,326369,67054,25998,12679,4183,1531,608,651,200,9,4,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030620_MARK_WEST",030620_MARK_WEST,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030620_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173.22222222222223,214.09222222222223,323.338134765625,10.66943359375,1173.0,"700936,22462,2468,130133,27053,4572,522,9528,1702,278,35,271,10,4,0,0,0,0,0,0","0,849963,31641,3639,2059,1264,1252,1053,1072,920,3178,1895,1181,856,1,0","0,685487,151925,15323,8893,7036,6521,6329,7314,5395,4861,698,147,45,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030601_SANTA_ROSA_STORE_IDAS",030601_SANTA_ROSA_STORE_IDAS,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030601_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.982222222222223,39.553333333333335,4.0667724609375,3.001953125,842.0,"837528,30,0,59406,2608,28,0,365,14,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,783340,115991,420,77,49,74,14,7,6,0,0","0,0,0,0,0,820263,78024,953,217,121,357,43,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=330165_PALO_ALTO_ENB2",330165_PALO_ALTO_ENB2,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=330165_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,649.0966666666667,1518.27,1096.81005859375,79.800048828125,7630.0,"449973,64219,186973,115204,33181,34595,7461,5511,2200,320,295,33,6,0,2,0,0,0,0,0","0,8,728058,125365,23291,12502,6141,2466,1136,428,494,76,5,3,0,0","0,8,314358,322104,133222,57260,30119,18492,14272,5765,4066,254,45,8,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=330165_PALO_ALTO_ENB2",330165_PALO_ALTO_ENB2,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=330165_2_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,536.3066666666666,1168.0411111111111,890.2960205078125,44.5775146484375,3566.0,"565683,78950,23397,77190,78247,24147,7865,17732,17458,4926,1293,2339,540,114,15,65,10,1,1,0","0,0,185235,688427,14652,5405,2526,1131,847,828,868,50,4,0,0,0","0,0,77000,717505,63401,13381,5816,3511,2805,11386,5091,68,9,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=330165_PALO_ALTO_ENB2",330165_PALO_ALTO_ENB2,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=330165_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.356666666666666,33.473333333333336,9.205810546875,1.4267578125,555.0,"665905,30627,2238,163609,9009,7962,537,17198,872,949,53,924,38,30,1,21,0,0,0,0","0,0,0,68665,366319,272812,101913,40988,23170,19291,6450,287,56,22,0,0","0,0,0,50873,178577,208283,199625,131409,64349,24709,22704,19428,16,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030161_BRITTAN_AVENUE",030161_BRITTAN_AVENUE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030161_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.1055555555555556,6.89,1.82470703125,0.3087158203125,51.0,"838285,61204,270,206,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,427403,391155,51269,15345,6160,3367,1865,1337,791,1113,155,10,0,0,0","0,15515,256544,236621,167038,104487,55166,30981,17233,8877,7161,332,15,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030161_BRITTAN_AVENUE",030161_BRITTAN_AVENUE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030161_1",0.2683463745435552,0.5522483046426658,1.0,0.0,0.0,0.0,0.0,0,0,57.15777777777778,117.6288888888889,26.8211669921875,3.2642822265625,675.0,"782727,24293,2884,77901,4226,3053,252,4209,116,150,7,146,0,4,0,3,0,0,0,0","0,0,0,71890,292391,87693,25858,99204,250648,52064,19455,692,72,3,0,0","0,0,0,25859,305376,294869,157717,74669,24879,8807,7452,286,30,22,4,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030161_BRITTAN_AVENUE",030161_BRITTAN_AVENUE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030161_3",0.2875384065737735,0.39134690961057134,0.0,0.0,2.0,0.0,0.0,0,0,89.42444444444445,121.7088888888889,51.047119140625,5.9061279296875,847.0,"722039,44208,4013,106821,7098,6233,563,7823,423,353,28,354,4,8,0,3,0,0,0,0","0,0,0,249616,542091,79834,13912,4035,3061,2505,4686,221,5,3,1,0","0,0,0,19262,590440,208781,50104,14204,4967,6868,5244,80,20,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030161_BRITTAN_AVENUE",030161_BRITTAN_AVENUE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030161_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.33777777777777,180.53,107.1612548828125,10.2852783203125,1928.0,"782861,97421,9989,8511,670,506,4,9,0,0,0,0,0,0,0,0,0,0,0,0","0,629428,238424,26527,3976,791,279,137,89,69,89,152,9,0,0,0","0,223872,493367,71508,26649,49861,20762,8325,3036,1266,1198,116,10,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030161_BRITTAN_AVENUE",030161_BRITTAN_AVENUE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030161_2",1.4892513999410821,2.217863247863288,1.0,0.0,0.0,0.0,0.0,0,0,561.4477777777778,836.1344444444444,143.7442626953125,13.4046630859375,2743.0,"424048,70454,30337,155911,41718,37977,13471,72557,17822,12398,2650,16775,1729,863,80,998,137,22,1,23","0,0,31509,417374,350200,94326,5558,650,125,80,134,14,0,0,0,0","0,0,13065,394506,371718,97796,17797,3843,933,201,104,7,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030161_BRITTAN_AVENUE",030161_BRITTAN_AVENUE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030161_3_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,320.4688888888889,523.9411111111111,366.6102294921875,28.177490234375,4173.0,"783980,84027,22416,7310,1747,423,53,13,1,1,0,0,0,0,0,0,0,0,0,0","0,517691,308602,51589,13752,5106,2321,495,182,104,108,19,1,0,0,0","0,40297,439268,210495,90680,47922,28326,15609,8371,7278,11276,213,209,26,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_1",1.7763011695906938,1.5099652777778207,1.0,0.0,0.0,0.0,0.0,0,0,1079.9911111111112,918.0588888888889,382.0506591796875,39.2020263671875,4255.0,"394141,84072,43903,117076,73589,45765,27762,41914,27844,17229,8977,10807,3345,1918,683,622,212,75,20,20","0,0,0,1682,53646,153951,219131,188320,123873,83279,74362,1619,89,22,0,0","0,0,0,97,1625,5905,41003,134915,218455,213421,275335,8619,583,15,1,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_2",2.235965480043149,4.481639697950375,2.0,0.0,0.0,0.0,0.0,0,0,230.30444444444444,461.6088888888889,239.670654296875,33.5467529296875,2596.0,"698415,23459,5951,104057,29341,7285,1671,19981,4864,1691,295,2589,120,108,9,130,4,4,0,0","0,0,356336,531080,7762,2321,1832,372,92,54,91,14,7,11,2,0","0,0,244516,577415,56142,14919,4075,1437,593,285,339,89,60,13,4,87"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_3_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,933.8777777777777,1572.441111111111,1231.09765625,95.4410400390625,7254.0,"488944,99712,107497,39143,65123,47493,15131,15682,8983,7143,3002,646,631,528,222,73,9,10,2,0","0,0,637088,204702,41615,8390,2534,1612,1584,1046,1316,84,3,0,0,0","0,0,389654,343791,102092,32135,19272,7839,2468,1078,1534,108,3,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_2_2",0.20183824640967193,0.5313681027966661,0.0,0.0,2.0,0.0,0.0,0,0,74.17555555555556,195.27777777777777,182.056884765625,26.8349609375,1156.0,"809943,76610,8965,703,3531,66,153,3,3,0,0,0,0,0,0,0,0,0,0,0","0,838739,60010,814,230,77,40,25,16,11,13,2,0,0,0,0","0,167,830185,56601,6989,2665,1351,686,415,293,479,86,55,5,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_2_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.35,93.37333333333333,38.9891357421875,3.602294921875,457.0,"818566,568,2635,60,74314,1033,318,21,2244,128,11,0,0,73,0,0,0,3,0,0","0,0,889635,9124,1055,118,27,4,3,2,6,0,0,0,0,0","0,0,858109,35298,3537,1490,672,300,255,124,177,11,0,1,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_3_2",0.24040622496850725,0.46797848724105523,1.0,0.0,0.0,0.0,0.0,0,0,1167.1722222222222,2272.0355555555557,2298.2166748046875,147.1373291015625,13991.0,"420518,201851,109340,90409,38910,24320,9537,2993,1492,446,106,45,6,4,0,0,0,0,0,0","0,49985,810635,27309,7501,2468,980,478,293,167,148,13,0,0,0,0","0,0,135718,443549,193329,73612,25802,11716,6305,3781,5285,748,127,5,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_1_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,257.2088888888889,366.42555555555555,662.0838623046875,32.0548095703125,2726.0,"790859,18333,13797,1912,63905,8085,1210,510,1044,245,37,9,7,20,1,0,0,0,0,0","0,0,570640,248855,37535,13869,8296,5885,4742,4165,4964,989,33,1,0,0","0,0,514601,123537,53311,72116,33558,28352,18810,13668,36061,5492,446,19,3,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1260.7466666666667,1729.5866666666666,2298.1942138671875,181.1483154296875,13213.0,"566056,192985,78686,45190,11234,4443,1095,206,70,11,1,0,0,0,0,0,0,0,0,0","0,135045,411797,170740,95311,46659,21850,10460,4220,1713,1893,271,17,1,0,0","0,0,29353,103853,144168,144001,124130,102538,80342,58027,104312,7645,1227,367,14,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030751_VACAVILLE",030751_VACAVILLE,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030751_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,766.36,1848.9988888888888,471.98779296875,186.4180908203125,5858.0,"334865,136658,67466,35741,133702,67546,34173,16176,34955,18089,8412,6665,3107,1303,421,446,166,57,13,13","0,0,783,111629,212041,187620,128213,87295,63495,45005,60873,2738,253,29,0,0","0,0,63,42258,141650,114603,103853,106217,95467,81123,171573,40203,2729,226,9,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030548_NORTHWEST_NOVATO",030548_NORTHWEST_NOVATO,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030548_3_2",0.20339390142021269,0.3173663324979044,1.0,0.0,0.0,0.0,0.0,0,0,216.4111111111111,337.6777777777778,568.749755859375,16.6578369140625,1753.0,"762351,109337,17618,8559,1504,554,35,22,2,0,0,0,0,0,0,0,0,0,0,0","0,818582,72264,6320,1367,693,351,152,79,32,80,39,10,3,5,4","16,736360,90778,40946,16726,6754,3159,1777,1452,946,768,267,30,2,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030548_NORTHWEST_NOVATO",030548_NORTHWEST_NOVATO,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030548_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.43222222222222,63.50222222222222,30.5177001953125,4.5013427734375,482.0,"836454,61687,1353,471,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,895911,2604,752,265,134,110,41,107,37,12,5,1,2","0,269086,594450,27801,4470,1671,744,428,495,283,369,153,25,3,2,1"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030548_NORTHWEST_NOVATO",030548_NORTHWEST_NOVATO,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030548_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,224.34222222222223,336.89222222222224,504.6610107421875,30.41943359375,1705.0,"812900,74282,10155,2296,276,68,3,2,0,0,0,0,0,0,0,0,0,0,0,0","0,6,868949,19566,6768,2669,871,491,433,152,43,16,15,0,1,1","0,674574,128237,48641,21254,11033,5977,3327,2197,1381,2906,357,62,16,17,2"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030548_NORTHWEST_NOVATO",030548_NORTHWEST_NOVATO,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030548_3",1.0606582916802223,1.4234629622154236,1.0,0.0,1.0,0.0,0.0,0,0,751.6277777777777,1008.7266666666667,501.9498291015625,30.0626220703125,5298.0,"473598,146233,60254,74474,61093,33862,14649,14346,10693,5470,2164,2021,667,269,85,71,23,8,0,2","0,0,6059,810484,58960,16877,4728,2081,628,115,46,2,0,1,0,0","0,0,45390,580384,72826,83806,67545,35007,13015,1605,395,4,2,2,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030548_NORTHWEST_NOVATO",030548_NORTHWEST_NOVATO,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030548_2",1.220590752236625,1.5888745510497746,1.0,0.0,1.0,0.0,0.0,0,0,1049.0722222222223,1365.6044444444444,364.047607421875,24.6458740234375,4342.0,"340476,69937,38953,118596,81889,54819,34201,50442,36451,24913,13561,19200,6193,4614,1598,2739,666,479,62,193","0,0,2515,679462,197754,19554,583,53,25,8,24,1,0,1,1,0","0,0,1,377313,388010,117076,15048,1441,589,431,60,8,2,2,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030548_NORTHWEST_NOVATO",030548_NORTHWEST_NOVATO,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030548_1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.361111111111111,7.817777777777778,0.5675048828125,0.315185546875,207.0,"837499,968,25,60192,877,79,4,322,6,3,0,7,0,0,0,0,0,0,0,0","0,0,283504,505847,103284,6843,357,37,21,11,43,12,12,6,2,2","0,0,16995,699571,164115,16121,2563,316,99,36,74,41,26,13,6,5"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_2_4",0.4914896214896198,1.1227167277167238,0.0,0.0,4.0,0.0,0.0,0,0,268.35333333333335,613.0033333333333,336.495361328125,29.9635009765625,2973.0,"656925,58572,19021,86771,44137,13489,4257,9696,4651,1707,630,883,117,87,12,16,1,3,0,0","0,0,286811,594726,14094,2765,984,624,491,347,127,6,0,0,0,0","0,0,216942,596905,53450,16015,6715,4024,2853,1920,1987,159,5,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_1_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,828.9344444444445,2144.548888888889,1057.410400390625,41.5247802734375,4987.0,"239544,113296,93659,94932,85571,69847,54113,45835,34712,26327,17395,15843,3819,3462,1070,1111,226,173,14,26","0,0,27505,469580,333312,65791,2702,830,496,338,259,139,23,0,0,0","0,0,3026,438871,339738,100717,11714,3452,1403,716,1033,274,31,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_2_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,532.6233333333333,1051.6766666666667,798.146240234375,32.3828125,4309.0,"502616,73477,17843,112989,94686,32874,9705,26367,17991,5839,1471,3912,767,225,37,152,20,1,0,3","0,415186,454671,18416,6893,3390,1514,474,170,96,120,41,4,0,0,0","0,156041,523481,77231,84855,26530,13863,8087,4900,2759,2959,160,109,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,725.2333333333333,399.44555555555553,292.3358154296875,10.8431396484375,1560.0,"309340,75283,24421,230098,53025,53533,15642,81035,14105,14669,3172,20206,1497,1742,182,1805,41,81,1,94","0,0,1688,751336,85977,21377,12160,7306,6386,7198,6377,96,34,18,2,17","0,0,27186,482835,150505,50945,42347,120081,24308,1173,387,83,58,5,18,41"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,979.3922222222222,1374.641111111111,482.359375,35.741455078125,7157.0,"256618,79297,40483,123593,96095,65649,33748,67613,43235,30334,13980,28749,7027,5538,1375,4776,782,540,41,499","0,0,19,740330,127295,26391,4044,1051,437,239,103,31,20,11,1,0","0,0,34,387083,191180,83586,169220,55832,9852,1796,1199,141,49,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_2",1.4427826425374415,1.494936758124131,2.0,0.0,0.0,0.0,0.0,0,0,411.9144444444444,426.80444444444447,552.075927734375,38.7447509765625,4322.0,"620351,68295,23283,90676,50768,16667,5491,12845,6931,2263,775,1237,238,91,14,37,9,1,0,0","0,0,36901,808523,29912,15099,6496,2136,362,142,212,189,0,0,0,0","0,0,155142,513456,198635,25797,3965,1665,667,327,282,36,0,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_3_4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,323.46444444444444,605.2055555555555,278.2994384765625,28.5238037109375,2013.0,"615613,45763,15961,106540,55219,16371,6176,19789,10532,3442,1194,3214,533,340,47,189,34,16,0,2","0,0,5650,781709,77983,20622,8270,3517,1457,590,878,281,9,7,2,0","0,0,1820,502449,208241,101212,43958,21066,11462,6535,3856,358,17,1,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_1_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,481.5411111111111,868.82,808.6876220703125,34.625,3116.0,"525163,91446,38627,94575,74315,29508,11927,16558,10662,4279,1382,1943,317,180,25,58,7,3,0,0","0,326677,407352,149017,6630,3153,2160,1658,1173,1304,1811,33,7,0,0,0","0,69848,496986,247768,42585,18477,9933,6309,4655,2475,1882,56,1,0,0,0"
"SubNetwork=ONRM_ROOT_MO_R,SubNetwork=MKT_030,MeContext=030614_RINCON_VALLEY",030614_RINCON_VALLEY,CXP102051/26_R28BY,Thu Jul 27 07:15:00 IST 2017,900,"ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=030614_3_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,696.9622222222222,531.5055555555556,700.09228515625,22.3857421875,1876.0,"562304,111328,33920,76968,55871,27602,9553,9865,6807,3837,1262,1042,426,129,28,25,6,2,0,0","0,393139,350506,77068,36224,18862,9958,5660,3731,2163,3474,187,3,0,0,0","0,154785,294525,155115,96049,68464,50086,31961,19241,12534,16772,1383,58,2,0,0"
